method,dataset,dropout,run,prob,prob measure,total tes trading days skipped,total tes trading days profitable,total tes trading days averted loss by skipping,tes trading days averted loss by skipping percentage of total skipped,total tes trading days,total tes return,total tes return if without filtering,total tes log return,avg tes return,tes profit per trade,tes sharpe ratio,dropout tes acc,dropout tes mcc,tes acc,tes mcc,tes acc of y to log return,best benchmark tes total return,best benchmark tes total profit per trade,best benchmark tes avg sharpe ratio,best benchmark tes total log return,best benchmark tes acc
Adv-ALSTM,stocknet,0.95,4,0.6,entr,367,1889,188,51.22615803814714,3353,1945.3888249999973,14085.936187,6.865199025511158,0.522953985215053,0.5801935058156866,0.0019571533114736707,55.59139784946237,0.12287922787257656,56.33760811213838,0.14040401991795776,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,4,0.5,entr,267,1933,132,49.43820224719101,3453,9043.702459,14085.936187,6.694657527810056,2.43110281155914,2.619085565884738,0.008559422031131659,55.59139784946237,0.12287922787257656,55.98030697943817,0.13294884384842165,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,4,0.4,entr,191,1971,94,49.21465968586388,3529,13288.269896999998,14085.936187,6.726821525005925,3.572115563709677,3.765449106545763,0.012217308415934706,55.59139784946237,0.12287922787257656,55.85151601020119,0.1295632676606566,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,4,0.3,entr,113,2010,55,48.67256637168141,3607,13267.467305999999,14085.936187,6.700531475720743,3.566523469354838,3.678255421680066,0.012198160642025824,55.59139784946237,0.12287922787257656,55.72497920709731,0.1265018672838131,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,4,0.2,entr,58,2042,32,55.172413793103445,3662,15374.280319000001,14085.936187,6.827209600142566,4.132871053494624,4.1983288691971605,0.014038497410095321,55.59139784946237,0.12287922787257656,55.761878754778806,0.12708383249678268,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,4,0.1,entr,23,2057,12,52.17391304347826,3697,15395.712685000004,14085.936187,6.662349268789889,4.138632442204302,4.164379952664324,0.01405805162563973,55.59139784946237,0.12287922787257656,55.639707871246955,0.12403393866306717,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,4,0.0,entr,0,2068,0,100.0,3720,14085.936187,14085.936187,6.708627058550986,3.786541985752688,3.786541985752688,0.012556721501154142,55.59139784946237,0.12287922787257656,55.59139784946237,0.12287922787257656,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,1.0,std,1054,1535,507,48.10246679316888,2666,1752.7637039999981,11537.350868999994,8.118242455799074,0.4711730387096769,0.6574507516879213,0.0017399987654203753,55.96774193548387,0.11671169669689489,57.57689422355588,0.14657949628428094,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.9,std,918,1610,446,48.5838779956427,2802,6023.820603000004,11537.350868999994,8.192844779081796,1.6193066137096783,2.149828908993577,0.00579255914257283,55.96774193548387,0.11671169669689489,57.45895788722342,0.14452365368577635,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.8,std,740,1709,367,49.5945945945946,2980,9131.648505000001,11537.350868999994,8.36978132650262,2.454744221774194,3.0643115788590607,0.008642993061918321,55.96774193548387,0.11671169669689489,57.3489932885906,0.14248615310391047,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.7,std,659,1752,329,49.92412746585736,3061,8147.230225999997,11537.350868999994,8.598867645120192,2.1901156521505367,2.6616237262332563,0.007697294863975817,55.96774193548387,0.11671169669689489,57.236197321136885,0.1408490093004126,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.6,std,575,1799,292,50.78260869565218,3145,10278.922707999998,11537.350868999994,8.79877769505999,2.7631512655913975,3.268337903974562,0.009642322667135637,55.96774193548387,0.11671169669689489,57.20190779014308,0.14035219370111576,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.5,std,396,1895,209,52.77777777777778,3324,9668.579021999996,11537.350868999994,9.106720816156422,2.5990803822580637,2.908718117328519,0.008975686978759072,55.96774193548387,0.11671169669689489,57.00962695547533,0.13762766118079284,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.4,std,258,1951,127,49.224806201550386,3462,12512.452594999999,11537.350868999994,8.808078590630178,3.3635625255376342,3.614226630560369,0.011464686439131799,55.96774193548387,0.11671169669689489,56.354708261120734,0.12550161253681347,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.3,std,153,2005,76,49.673202614379086,3567,11544.859911999996,11537.350868999994,9.024245484021641,3.103456965591397,3.2365741272778235,0.010485012855609658,55.96774193548387,0.11671169669689489,56.20970002803476,0.12308150662326389,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.2,std,77,2050,45,58.44155844155844,3643,14997.836154,11537.350868999994,9.400055004611545,4.0316763854838715,4.116891615152347,0.013497748936833061,55.96774193548387,0.11671169669689489,56.27230304693933,0.12377505746039486,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.1,std,21,2072,11,52.38095238095239,3699,11555.184437999995,11537.350868999994,9.153816826584254,3.1062323758064503,3.1238671094890496,0.010300454478507392,55.96774193548387,0.11671169669689489,56.01513922681806,0.11787125877300447,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.0,std,0,2082,0,100.0,3720,11537.350868999994,11537.350868999994,9.135481605287076,3.1014384056451596,3.1014384056451596,0.010284551908905454,55.96774193548387,0.11671169669689489,55.96774193548387,0.11671169669689489,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,1.0,var,1054,1535,507,48.10246679316888,2666,1752.7637039999981,11537.350868999994,8.118242455799074,0.4711730387096769,0.6574507516879213,0.0017399987654203753,55.96774193548387,0.11671169669689489,57.57689422355588,0.14657949628428094,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.9,var,652,1756,326,50.0,3068,8148.878471999998,11537.350868999994,8.613298477546955,2.1905587290322575,2.656088159061277,0.007698852108576102,55.96774193548387,0.11671169669689489,57.23598435462842,0.14090871667104407,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.8,var,484,1850,252,52.066115702479344,3236,8221.189527999999,11537.350868999994,9.157857547425216,2.209997184946236,2.540540645241038,0.007656810373810769,55.96774193548387,0.11671169669689489,57.16934487021014,0.14036399118772788,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.7,var,335,1916,169,50.44776119402985,3385,9648.975121999996,11537.350868999994,8.88697082017484,2.593810516666666,2.8505096372230416,0.008957484468878913,55.96774193548387,0.11671169669689489,56.60265878877401,0.1302174577190266,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.6,var,218,1976,112,51.37614678899083,3502,12524.685559999998,11537.350868999994,8.973622934341922,3.366850956989247,3.5764379097658474,0.011475892134712581,55.96774193548387,0.11671169669689489,56.42490005711023,0.1267771849643528,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.5,var,149,2008,75,50.33557046979866,3571,11548.102308999996,11537.350868999994,9.062263505530721,3.104328577688171,3.233856709325118,0.010487957819590851,55.96774193548387,0.11671169669689489,56.23074768972277,0.12350885966272496,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.4,var,86,2046,50,58.139534883720934,3634,15002.896467,11537.350868999994,9.429655064904766,4.03303668467742,4.128480040451294,0.013502304519704833,55.96774193548387,0.11671169669689489,56.30159603742433,0.12440651096401348,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.3,var,52,2059,29,55.769230769230774,3668,14990.807628000002,11537.350868999994,9.293260239624912,4.029786996774194,4.086915929116685,0.013491421288216876,55.96774193548387,0.11671169669689489,56.13413304252999,0.12029773332727922,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.2,var,22,2071,11,50.0,3698,11554.729941999994,11537.350868999994,9.137355672946867,3.106110199462364,3.124588951325039,0.01030004929450993,55.96774193548387,0.11671169669689489,56.00324499729583,0.11767547702374642,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.1,var,6,2080,4,66.66666666666666,3714,11544.102581999996,11537.350868999994,9.197317641015152,3.1032533822580635,3.108266715670435,0.010290571512996513,55.96774193548387,0.11671169669689489,56.00430802369413,0.11753894442457863,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.0,var,0,2082,0,100.0,3720,11537.350868999994,11537.350868999994,9.135481605287076,3.1014384056451596,3.1014384056451596,0.010284551908905454,55.96774193548387,0.11671169669689489,55.96774193548387,0.11671169669689489,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,1.0,entr,1054,1535,507,48.10246679316888,2666,1752.7637039999981,11537.350868999994,8.118242455799074,0.4711730387096769,0.6574507516879213,0.0017399987654203753,55.96774193548387,0.11671169669689489,57.57689422355588,0.14657949628428094,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.9,entr,698,1729,345,49.4269340974212,3022,8130.414031999999,11537.350868999994,8.407338417411076,2.1855951698924727,2.690408349437458,0.007681407958349318,55.96774193548387,0.11671169669689489,57.2137657180675,0.13995537453228735,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.8,entr,638,1760,316,49.52978056426332,3082,8158.850752999996,11537.350868999994,8.539069850988746,2.193239449731182,2.6472585181700183,0.007708269216153057,55.96774193548387,0.11671169669689489,57.105775470473716,0.1383228043480914,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.7,entr,459,1859,236,51.4161220043573,3261,8210.368255999998,11537.350868999994,9.04083011171694,2.2070882408602146,2.5177455553511185,0.007646730782504891,55.96774193548387,0.11671169669689489,57.00705305121129,0.1370399809031904,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.6,entr,345,1911,174,50.43478260869565,3375,9646.413484999994,11537.350868999994,8.872527156068497,2.5931219045698906,2.858196588148146,0.008955106460996483,55.96774193548387,0.11671169669689489,56.62222222222222,0.1306050244031469,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.5,entr,225,1971,114,50.66666666666667,3495,12521.525493999998,11537.350868999994,8.902464287745817,3.3660014768817197,3.5826968509298993,0.011472996398540164,55.96774193548387,0.11671169669689489,56.39484978540773,0.12630249658545056,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.4,entr,149,2008,75,50.33557046979866,3571,11548.102308999996,11537.350868999994,9.062263505530721,3.104328577688171,3.233856709325118,0.010487957819590851,55.96774193548387,0.11671169669689489,56.23074768972277,0.12350885966272496,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.3,entr,83,2047,48,57.831325301204814,3637,15000.579366999998,11537.350868999994,9.400053425474335,4.032413808333333,4.124437549353862,0.013500218604721887,55.96774193548387,0.11671169669689489,56.282650536156176,0.12397812259043947,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.2,entr,35,2068,21,60.0,3685,11562.907577000002,11537.350868999994,9.272529286104529,3.1083084884408607,3.1378310928086846,0.010307340036813084,55.96774193548387,0.11671169669689489,56.11940298507463,0.12006016581735392,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.1,entr,9,2079,6,66.66666666666666,3711,11544.659318999995,11537.350868999994,9.20778545180228,3.103403042741934,3.110929485044461,0.010291067861732367,55.96774193548387,0.11671169669689489,56.022635408245755,0.11777247741861895,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,0.0,entr,0,2082,0,100.0,3720,11537.350868999994,11537.350868999994,9.135481605287076,3.1014384056451596,3.1014384056451596,0.010284551908905454,55.96774193548387,0.11671169669689489,55.96774193548387,0.11671169669689489,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,1.0,std,1169,1509,549,46.96321642429427,2551,17505.583679000003,28625.355353000003,8.152917073909997,4.705802064247313,6.862243700117602,0.018427455921519238,57.23118279569892,0.1433318377440643,59.15327322618581,0.1816972866013431,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.9,std,1058,1572,501,47.35349716446125,2662,15701.092887000003,28625.355353000003,8.528252505320452,4.2207238943548395,5.898231738166793,0.01641305347596418,57.23118279569892,0.1433318377440643,59.053343350864004,0.17997552534630804,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.8,std,874,1672,417,47.7116704805492,2846,18820.529597,28625.355353000003,8.868781387523079,5.059282149731183,6.6129759652143365,0.019310440639710495,57.23118279569892,0.1433318377440643,58.74912157413914,0.1737077236277943,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.7,std,756,1737,364,48.148148148148145,2964,13412.586797,28625.355353000003,9.17935466571603,3.6055340852150537,4.5251642365047235,0.013499624451785177,57.23118279569892,0.1433318377440643,58.60323886639676,0.17096199278964633,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.6,std,665,1790,326,49.02255639097744,3055,13436.022463000001,28625.355353000003,9.538392561354666,3.611833995430108,4.398043359410802,0.013523204674402996,57.23118279569892,0.1433318377440643,58.59247135842881,0.17060438357769456,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.5,std,585,1834,290,49.572649572649574,3135,14819.594076000001,28625.355353000003,9.697888207370022,3.983761848387097,4.727143245933015,0.014437103594369328,57.23118279569892,0.1433318377440643,58.50079744816586,0.16851000725117093,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.4,std,459,1896,226,49.23747276688453,3261,16245.720042999998,28625.355353000003,9.776964993169987,4.3671290438172035,4.981821540325053,0.015770526502238084,57.23118279569892,0.1433318377440643,58.141674333026685,0.16116057393240915,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.3,std,345,1953,169,48.98550724637681,3375,16256.542636999999,28625.355353000003,9.713529267197405,4.370038343279569,4.816753373925925,0.015781024655196017,57.23118279569892,0.1433318377440643,57.86666666666667,0.15570284051018043,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.2,std,239,2005,115,48.11715481171548,3481,17418.929677999997,28625.355353000003,9.700529970544132,4.6825079779569885,5.004001631140476,0.016871485346573505,57.23118279569892,0.1433318377440643,57.598391266877336,0.15060394332523389,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.1,std,119,2069,59,49.57983193277311,3601,23719.809232,28625.355353000003,9.890427180627391,6.376292804301075,6.587006173840599,0.02154164162153788,57.23118279569892,0.1433318377440643,57.456262149402946,0.147673958301798,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.0,std,0,2129,0,100.0,3720,28625.355353000003,28625.355353000003,9.95839640573131,7.694987998118281,7.694987998118281,0.025523994686014538,57.23118279569892,0.1433318377440643,57.23118279569892,0.1433318377440643,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,1.0,var,1169,1509,549,46.96321642429427,2551,17505.583679000003,28625.355353000003,8.152917073909997,4.705802064247313,6.862243700117602,0.018427455921519238,57.23118279569892,0.1433318377440643,59.15327322618581,0.1816972866013431,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.9,var,745,1744,360,48.322147651006716,2975,13431.641414000002,28625.355353000003,9.256028085508486,3.610656294086022,4.514837450084034,0.01351880095309488,57.23118279569892,0.1433318377440643,58.621848739495796,0.17133932031176513,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.8,var,619,1815,305,49.27302100161551,3101,11215.369408999999,28625.355353000003,9.687667581245563,3.0148842497311827,3.6166944240567553,0.011184331831310615,57.23118279569892,0.1433318377440643,58.529506610770724,0.16929759200529443,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.7,var,529,1861,261,49.33837429111531,3191,14826.255851999998,28625.355353000003,9.612937693750919,3.985552648387096,4.646272595424631,0.014443579078594239,57.23118279569892,0.1433318377440643,58.320275775618924,0.16483506592951544,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.6,var,417,1918,206,49.40047961630695,3303,16245.242913000002,28625.355353000003,9.783216285286034,4.367000783064516,4.918329673932789,0.015770061634720306,57.23118279569892,0.1433318377440643,58.06842264607932,0.15973854381826924,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.5,var,338,1954,163,48.22485207100592,3382,16248.210528,28625.355353000003,9.588299423128746,4.367798529032258,4.804320085156712,0.015772933698944967,57.23118279569892,0.1433318377440643,57.776463630987585,0.15392453879557413,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.4,var,265,1995,131,49.43396226415094,3455,16282.184009999999,28625.355353000003,9.721431907190448,4.376931185483871,4.712643707670043,0.01580588700491842,57.23118279569892,0.1433318377440643,57.74240231548481,0.15341058896657556,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.3,var,187,2030,88,47.05882352941176,3533,17449.167658,28625.355353000003,9.67910829100001,4.690636467204301,4.938909611661477,0.01690070024689991,57.23118279569892,0.1433318377440643,57.458250778375316,0.1477002839441593,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.2,var,122,2067,60,49.18032786885246,3598,23721.231730000003,28625.355353000003,9.89036592862939,6.37667519623656,6.592893754863814,0.021542934306035984,57.23118279569892,0.1433318377440643,57.448582545858805,0.147510973197828,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.1,var,58,2102,31,53.44827586206896,3662,26522.426713000004,28625.355353000003,10.027196157469271,7.129684600268819,7.242606966957948,0.023803593259408333,57.23118279569892,0.1433318377440643,57.400327689787,0.14667185917964057,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.0,var,0,2129,0,100.0,3720,28625.355353000003,28625.355353000003,9.95839640573131,7.694987998118281,7.694987998118281,0.025523994686014538,57.23118279569892,0.1433318377440643,57.23118279569892,0.1433318377440643,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,1.0,entr,1169,1509,549,46.96321642429427,2551,17505.583679000003,28625.355353000003,8.152917073909997,4.705802064247313,6.862243700117602,0.018427455921519238,57.23118279569892,0.1433318377440643,59.15327322618581,0.1816972866013431,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.9,entr,846,1687,404,47.75413711583924,2874,17075.625254,28625.355353000003,8.935896777741346,4.590221842473118,5.941414493389004,0.01741562840607884,57.23118279569892,0.1433318377440643,58.69867780097425,0.1726746216914518,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.8,entr,706,1766,343,48.583569405099155,3014,13438.858356,28625.355353000003,9.344913382624924,3.6125963322580645,4.458811664233576,0.013526064462409216,57.23118279569892,0.1433318377440643,58.593231585932315,0.1707121814938645,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.7,entr,619,1815,305,49.27302100161551,3101,11215.369408999999,28625.355353000003,9.687667581245563,3.0148842497311827,3.6166944240567553,0.011184331831310615,57.23118279569892,0.1433318377440643,58.529506610770724,0.16929759200529443,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.6,entr,540,1854,265,49.074074074074076,3180,14825.466788999998,28625.355353000003,9.569772527075944,3.9853405346774187,4.662096474528301,0.014442810514555584,57.23118279569892,0.1433318377440643,58.30188679245283,0.16452781424056626,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.5,entr,432,1910,213,49.30555555555556,3288,16247.08114,28625.355353000003,9.797521426738776,4.367494930107527,4.941326380778589,0.015771846885964915,57.23118279569892,0.1433318377440643,58.09002433090025,0.16012986232478624,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.4,entr,338,1954,163,48.22485207100592,3382,16248.210528,28625.355353000003,9.588299423128746,4.367798529032258,4.804320085156712,0.015772933698944967,57.23118279569892,0.1433318377440643,57.776463630987585,0.15392453879557413,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.3,entr,252,2001,124,49.2063492063492,3468,17416.695014,28625.355353000003,9.705532308873416,4.681907261827957,5.022115055940024,0.01686932174364745,57.23118279569892,0.1433318377440643,57.69896193771626,0.15256001842498565,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.2,entr,170,2038,79,46.470588235294116,3550,23727.701461999997,28625.355353000003,9.680411105802815,6.378414371505376,6.683859566760563,0.02154883626665247,57.23118279569892,0.1433318377440643,57.40845070422536,0.14672386432536164,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.1,entr,78,2090,39,50.0,3642,26528.607914,28625.355353000003,9.974385644886318,7.13134621344086,7.284076857221307,0.023809146551705195,57.23118279569892,0.1433318377440643,57.38605161998902,0.14641719772842063,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,0.0,entr,0,2129,0,100.0,3720,28625.355353000003,28625.355353000003,9.95839640573131,7.694987998118281,7.694987998118281,0.025523994686014538,57.23118279569892,0.1433318377440643,57.23118279569892,0.1433318377440643,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,1.0,std,964,1582,405,42.01244813278009,2756,6389.124164000003,11495.992363,7.5748514292740445,1.7175064956989254,2.3182598563134986,0.006894551035412786,57.553763440860216,0.1495683142619717,57.40203193033382,0.1468664801391412,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.9,std,820,1675,354,43.170731707317074,2900,7881.558561000003,11495.992363,8.285330881727635,2.1186985379032266,2.7177788141379318,0.008293807903612437,57.553763440860216,0.1495683142619717,57.758620689655174,0.1538033495544674,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.8,std,688,1752,299,43.4593023255814,3032,7852.6375180000005,11495.992363,8.768877934226595,2.1109240639784947,2.589920025725594,0.008263326382338286,57.553763440860216,0.1495683142619717,57.78364116094987,0.15428720903814336,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.7,std,589,1815,263,44.65195246179966,3131,12825.509204000002,11495.992363,9.236052301839429,3.4477175279569896,4.096298053018206,0.01315714286158718,57.553763440860216,0.1495683142619717,57.968700095816025,0.15796218308156917,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.6,std,529,1853,241,45.55765595463138,3191,12911.929063000003,11495.992363,9.452853027472818,3.470948672849463,4.04635821466625,0.012611013180895284,57.553763440860216,0.1495683142619717,58.06957066750235,0.15953677999799099,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.5,std,477,1887,223,46.75052410901468,3243,14114.302666,11495.992363,9.758502598525213,3.7941673833333334,4.352236406413814,0.013753992145051854,57.553763440860216,0.1495683142619717,58.18686401480111,0.16191900154353336,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.4,std,357,1950,166,46.49859943977591,3363,12509.982639000002,11495.992363,9.843693861480945,3.362898558870968,3.7198877903657452,0.012136954307369175,57.553763440860216,0.1495683142619717,57.98394290811775,0.15793710809817382,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
