method,dataset,dropout,prob,prob measure,run,ticker filename,total log return,avg log return,sharpe ratio,best benchmark log return,best benchmark sharpe ratio,total trading days skipped,total trading days successful,total trading days,total trading days correctly skipped,std log return before action
Adv-ALSTM,stocknet,0.5,1.0,std,5,BAC.csv,0.11245682719570921,0.0024447136346893304,0.12471857262584313,0.07439719793196208,0.08214269061312596,1,22,46,1,0.019651253047634022
Adv-ALSTM,stocknet,0.5,1.0,std,5,RDS-B.csv,0.17924194256786308,0.0035145478934875112,0.1546412172942546,0.037841062153921086,0.032273523672322266,1,22,51,1,0.022993571679962688
Adv-ALSTM,stocknet,0.5,1.0,std,5,UN.csv,0.06921627558397908,0.001730406889599477,0.11169256832528583,0.15670914885876536,0.25982901351019216,1,21,40,1,0.015517846073396551
Adv-ALSTM,stocknet,0.5,1.0,std,5,JPM.csv,0.18880799049544955,0.00496863132882762,0.2786243271002,0.017184849900705488,0.024412922022926796,1,18,38,1,0.01840810410116024
Adv-ALSTM,stocknet,0.5,1.0,std,5,HON.csv,0.2149272432518783,0.005510954955176367,0.34189466247548805,0.2326685084934969,0.37399304249041343,1,19,39,1,0.01694347915807156
Adv-ALSTM,stocknet,0.5,1.0,std,5,DIS.csv,-0.10435605324363274,-0.0024846679343722084,-0.15188612305579852,-0.13484684274004705,-0.19783609594939808,1,21,42,1,0.016545133000895246
Adv-ALSTM,stocknet,0.5,1.0,std,5,GE.csv,0.03330153309589778,0.0009000414350242642,0.05370925139859363,-0.2423907594986643,-0.4250533840338161,1,21,37,1,0.015809242468487444
Adv-ALSTM,stocknet,0.5,1.0,std,5,MMM.csv,0.20817041000118575,0.00547816868424173,0.34192621722862565,-0.1514198420058802,-0.24196491148141186,1,19,38,1,0.016840554410617263
Adv-ALSTM,stocknet,0.5,1.0,std,5,PTR.csv,0.4823231040171422,0.008769510982129858,0.4028972772702364,0.19200071623255435,0.15026985867128398,1,26,55,1,0.0234642936884959
Adv-ALSTM,stocknet,0.5,1.0,std,5,PEP.csv,-0.0291173063345056,-0.0008319230381287314,-0.0645292405167617,0.013155449196577284,0.029105261489905963,1,18,35,1,0.01284152041100292
Adv-ALSTM,stocknet,0.5,1.0,std,5,V.csv,0.1994938800361782,0.004336823479047352,0.28363243133822863,0.023668247684375702,0.032364134068116675,1,25,46,1,0.015769811161416195
Adv-ALSTM,stocknet,0.5,1.0,std,5,C.csv,0.18721089015640902,0.004160242003475756,0.22696340365030349,0.038422374997436455,0.045448373278224256,1,19,45,1,0.018787746520112555
Adv-ALSTM,stocknet,0.5,1.0,std,5,D.csv,-0.05775574185332293,-0.0017501739955552403,-0.11597193277042503,-0.031085561670695924,-0.06211372893407641,1,15,33,1,0.015190559086037139
Adv-ALSTM,stocknet,0.5,1.0,std,5,AGFS.csv,0.5232811335242293,0.010465622670484587,0.18371066761786248,0.6365492220141651,0.2253455913045353,1,23,50,1,0.05770033554697036
Adv-ALSTM,stocknet,0.5,1.0,std,5,REX.csv,-0.025959555068721045,-0.00048073250127261195,-0.015004262441720987,-0.044468093713978515,-0.025707644423248133,1,27,54,1,0.03200641405433503
Adv-ALSTM,stocknet,0.5,1.0,std,5,MRK.csv,0.13407955117798584,0.003623771653459077,0.1971949466632071,0.0836997827012448,0.12162548390132125,1,19,37,1,0.018666329276744824
Adv-ALSTM,stocknet,0.5,1.0,std,5,AMZN.csv,0.2265691809557001,0.004720191269910419,0.24366350652934113,0.14191942864253304,0.14989070383085604,1,29,48,1,0.01917983357131436
Adv-ALSTM,stocknet,0.5,1.0,std,5,CMCSA.csv,0.15929133372890042,0.004084393172535908,0.27838466873119766,-0.03201305354865616,-0.05392728564504119,1,19,39,1,0.015242658233266163
Adv-ALSTM,stocknet,0.5,1.0,std,5,MA.csv,0.19287060630816114,0.004821765157704028,0.33122742864933374,-0.08966642946200913,-0.14761651714954174,1,21,40,1,0.015245160706859837
Adv-ALSTM,stocknet,0.5,1.0,std,5,CHTR.csv,0.2518055198672487,0.005995369520648779,0.30860787915625476,0.07938077565431037,0.09327588925703352,1,20,42,1,0.020352006920030745
Adv-ALSTM,stocknet,0.5,1.0,std,5,BABA.csv,0.41706158924111525,0.008341231784822305,0.35997680713864766,0.4137348929033916,0.3567308952779799,1,28,50,1,0.02412688588124087
Adv-ALSTM,stocknet,0.5,1.0,std,5,NVS.csv,-0.04285759889776369,-0.0009118638063353977,-0.07322293030508811,-0.13678280818907915,-0.23980750907109916,1,18,47,1,0.012366159539503992
Adv-ALSTM,stocknet,0.5,1.0,std,5,AAPL.csv,0.03447094026412795,0.0007493682666114771,0.040194504803080996,0.05571120267428745,0.06504815203919245,1,20,46,1,0.018642200665324894
Adv-ALSTM,stocknet,0.5,1.0,std,5,MCD.csv,0.03672676199776527,0.001224225399925509,0.0677912002806225,0.1689440068973916,0.3279531511417805,1,19,30,1,0.017082640625899145
Adv-ALSTM,stocknet,0.5,1.0,std,5,EXC.csv,0.010905916159635085,0.00024235369243633521,0.013932112127535095,0.02732249874915856,0.034922296390658206,1,21,45,1,0.017371090992626737
Adv-ALSTM,stocknet,0.5,1.0,std,5,HSBC.csv,0.21934677626261853,0.005222542291967108,0.3905056394514999,0.10102737188330924,0.16971907939525455,1,19,42,1,0.014337496887977015
Adv-ALSTM,stocknet,0.5,1.0,std,5,PG.csv,0.1071388858740972,0.003061111024974206,0.24141399647535783,0.04131390227578816,0.09080189558886216,1,20,35,1,0.012721596080029011
Adv-ALSTM,stocknet,0.5,1.0,std,5,TOT.csv,0.05569976435036333,0.0012953433569851936,0.07042998854754318,0.22203224446917408,0.2920080296662417,1,19,43,1,0.018435319184570732
Adv-ALSTM,stocknet,0.5,1.0,std,5,MDT.csv,0.2597850358349735,0.007021217184729013,0.4898568864916733,0.03631917399300847,0.0614560096789999,1,22,37,1,0.01564823009391579
Adv-ALSTM,stocknet,0.5,1.0,std,5,PM.csv,-0.010908645577301816,-0.000294828258845995,-0.020672927448761518,0.10601489185887117,0.2051630617388731,1,22,37,1,0.013961792952740554
Adv-ALSTM,stocknet,0.5,1.0,std,5,BA.csv,0.019838888488131257,0.00046136949972398273,0.026579696532467716,0.2103354405838493,0.29389230819162593,1,24,43,1,0.01722570074363306
Adv-ALSTM,stocknet,0.5,1.0,std,5,UNH.csv,0.18459205379301508,0.0040128707346307625,0.2055056359865114,0.04938883235353237,0.05391455139831342,1,24,46,1,0.019943458127007957
Adv-ALSTM,stocknet,0.5,1.0,std,5,PCLN.csv,-0.013898922929036057,-0.00031588461202354675,-0.01428382310986793,0.16781130805518352,0.17512534668815194,1,23,44,1,0.022111321071300163
Adv-ALSTM,stocknet,0.5,1.0,std,5,PPL.csv,0.09691318755097189,0.002106808425021128,0.14660302872466607,-0.008252047367421456,-0.012349135026315796,1,25,46,1,0.014473365411990952
Adv-ALSTM,stocknet,0.5,1.0,std,5,XOM.csv,0.1377984796126719,0.002995619122014606,0.1615513073488308,0.06047238775896975,0.07014477133511969,1,21,46,1,0.01877032919343125
Adv-ALSTM,stocknet,0.5,1.0,std,5,ABBV.csv,0.07902719914719822,0.0014368581663126948,0.05021559614114645,0.4109502994039971,0.2703229733405789,1,29,55,1,0.028611839840506446
Adv-ALSTM,stocknet,0.5,1.0,std,5,BRK-A.csv,0.11521196834553782,0.0028802992086384453,0.20277045026286036,0.11258677816859447,0.19796221409009868,1,16,40,1,0.014500817441758362
Adv-ALSTM,stocknet,0.5,1.0,std,5,CAT.csv,0.18149023569968692,0.003629804713993738,0.1849149200797306,0.25005644069808186,0.2588641227597992,1,25,50,1,0.019925783843566868
Adv-ALSTM,stocknet,0.5,1.0,std,5,LMT.csv,0.03837377672865416,0.0009359457738696138,0.07042795937032656,0.11226594619010967,0.21012048730892166,1,21,41,1,0.013222685705894665
Adv-ALSTM,stocknet,0.5,1.0,std,5,CHL.csv,0.18442719519208248,0.004289004539350755,0.30010440536246846,-0.18804421292865306,-0.30655041200383737,1,18,43,1,0.014812656027913323
Adv-ALSTM,stocknet,0.5,1.0,std,5,HD.csv,0.027462977722267884,0.0007422426411423752,0.04851837172438972,-0.06275298492971787,-0.11143512368021596,1,23,37,1,0.014918192557341448
Adv-ALSTM,stocknet,0.5,1.0,std,5,DUK.csv,0.14788820585866502,0.0038917948910175007,0.23586617766898804,0.06585944424378062,0.10271285883290243,1,21,38,1,0.016954368073658035
Adv-ALSTM,stocknet,0.5,1.0,std,5,CVX.csv,0.07632413780941671,0.0013390199615687143,0.06290666229440545,0.09667668687535824,0.07977848790603091,1,29,57,1,0.0211585338558357
Adv-ALSTM,stocknet,0.5,1.0,std,5,TSM.csv,0.16233455161651764,0.0038651083718218484,0.24969772803310022,-0.06358129589969297,-0.09525722017713424,1,21,42,1,0.015897618285061144
Adv-ALSTM,stocknet,0.5,1.0,std,5,GD.csv,-0.007399549390627038,-0.00017208254396807064,-0.012523063204558642,0.06419150867169793,0.10929176150423164,1,20,43,1,0.013741100286947442
Adv-ALSTM,stocknet,0.5,1.0,std,5,UL.csv,0.048574218870714364,0.0013128167262355234,0.0887149294444439,-0.027494520095635,-0.050077953142686295,1,19,37,1,0.014810913565583174
