method,dataset,test acc,test mcc,test ll,test rs,test ps,test avg prob,valid acc,valid mcc,valid ll,valid rs,valid ps,valid avg prob,prob measure,dropout,run,prob confidence threshold,iterations,run save path,total test predictions,filtered test predictions,filtered test predictions sucessfully,filtered test predictions sucessful ratio,test success score,test failure score,test score,total valid predictions,filtered valid predictions,filtered valid predictions sucessfully,filtered valid predictions sucessful ratio,valid success score,valid failure score,valid score
Adv-ALSTM,stocknet,50.121506682867555,0.03436778099188291,8.024411430408142,0.205607476635514,0.555205047318612,0.1062380303219487,54.378531073446325,0.06796171179982662,7.320635056708949,0.40824742268041236,0.5006321112515802,0.1523980933501556,entr,0.05,1,0.6,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/1,3292,428,221,0.5163551401869159,1871,1849,0.5029569892473118,2124,431,214,0.4965197215777262,1369,1186,0.535812133072407
Adv-ALSTM,stocknet,50.2031340684852,0.028388459869002108,8.009887716414557,0.21597300337457817,0.5439093484419264,0.1062380303219487,54.541465555068015,0.0695681422161812,7.293280256008993,0.4177215189873418,0.49480968858131485,0.1523980933501556,entr,0.05,1,0.5,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/1,3446,274,147,0.5364963503649635,1877,1843,0.5045698924731182,2279,276,147,0.532608695652174,1390,1165,0.5440313111545988
Adv-ALSTM,stocknet,50.152481286387584,0.021421386640318778,8.015472297394814,0.2405609492988134,0.5334928229665071,0.1062380303219487,54.10509031198686,0.06351733457779575,7.360959326594536,0.4381301558203483,0.4862665310274669,0.1523980933501556,entr,0.05,1,0.4,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/1,3607,113,65,0.5752212389380531,1874,1846,0.5037634408602151,2436,119,65,0.5462184873949579,1383,1172,0.5412915851272015
Adv-ALSTM,stocknet,49.91935483870968,0.012773976610369994,8.0508381326032,0.2589098532494759,0.5238600212089077,0.1062380303219487,53.6986301369863,0.0592028887669585,7.423836929224249,0.46005267778753295,0.47985347985347987,0.1523980933501556,entr,0.05,1,0.3,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/1,3720,0,0,0.0,1857,1863,0.4991935483870968,2555,0,0,0.0,1372,1183,0.536986301369863
Adv-ALSTM,stocknet,49.91935483870968,0.012773976610369994,8.0508381326032,0.2589098532494759,0.5238600212089077,0.1062380303219487,53.6986301369863,0.0592028887669585,7.423836929224249,0.46005267778753295,0.47985347985347987,0.1523980933501556,entr,0.05,1,0.2,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/1,3720,0,0,0.0,1857,1863,0.4991935483870968,2555,0,0,0.0,1372,1183,0.536986301369863
Adv-ALSTM,stocknet,49.91935483870968,0.012773976610369994,8.0508381326032,0.2589098532494759,0.5238600212089077,0.1062380303219487,53.6986301369863,0.0592028887669585,7.423836929224249,0.46005267778753295,0.47985347985347987,0.1523980933501556,entr,0.05,1,0.1,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/1,3720,0,0,0.0,1857,1863,0.4991935483870968,2555,0,0,0.0,1372,1183,0.536986301369863
Adv-ALSTM,stocknet,49.91935483870968,0.012773976610369994,8.0508381326032,0.2589098532494759,0.5238600212089077,0.1062380303219487,53.6986301369863,0.0592028887669585,7.423836929224249,0.46005267778753295,0.47985347985347987,0.1523980933501556,entr,0.05,1,0.0,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/1,3720,0,0,0.0,1857,1863,0.4991935483870968,2555,0,0,0.0,1372,1183,0.536986301369863
Adv-ALSTM,stocknet,62.441314553990615,0.2291045081105302,6.015137971622852,0.7205387205387206,0.6465256797583081,0.17724201083183289,53.27635327635327,0.10964520642234038,7.463881586012345,0.8203592814371258,0.5055350553505535,0.1750984638929367,std,0.05,2,1.0,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,1065,2655,1231,0.46365348399246703,1896,1824,0.5096774193548387,702,1853,906,0.48893685914732865,1280,1275,0.5009784735812133
Adv-ALSTM,stocknet,60.04917025199754,0.19251742200290148,6.399894116550564,0.6724137931034483,0.6157894736842106,0.17724201083183289,55.054151624548744,0.12103600177862502,7.184628750227857,0.7779816513761468,0.529338327091136,0.1750984638929367,std,0.05,2,0.9,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,1627,2093,981,0.4687052078356426,1958,1762,0.5263440860215054,1108,1447,736,0.5086385625431928,1346,1209,0.5268101761252446
Adv-ALSTM,stocknet,59.54844778927564,0.1860137995195535,6.481175058536233,0.6514745308310992,0.6080066722268557,0.17724201083183289,53.6551724137931,0.09279188066296144,7.411737292881678,0.7249283667621776,0.513184584178499,0.1750984638929367,std,0.05,2,0.8,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,2126,1594,771,0.4836888331242158,2037,1683,0.5475806451612903,1450,1105,562,0.5085972850678733,1340,1215,0.5244618395303327
Adv-ALSTM,stocknet,58.314690529455625,0.16358305010779758,6.679307081199785,0.6299496040316774,0.5916159567275185,0.17724201083183289,53.209549071618035,0.09869470683141907,7.4825379204054485,0.7121212121212122,0.49036918138041735,0.1750984638929367,std,0.05,2,0.7,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,2682,1038,513,0.49421965317919075,2077,1643,0.5583333333333333,1885,670,352,0.5253731343283582,1355,1200,0.5303326810176126
Adv-ALSTM,stocknet,57.2125648063434,0.14247844798829537,6.8567583848151195,0.6081802015411973,0.580316742081448,0.17724201083183289,52.4288840262582,0.08043195771876945,7.609192750855668,0.6796875,0.47835051546391755,0.1750984638929367,std,0.05,2,0.6,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3279,441,228,0.5170068027210885,2104,1616,0.5655913978494623,2285,270,147,0.5444444444444444,1345,1210,0.5264187866927593
Adv-ALSTM,stocknet,56.155913978494624,0.12269525405817666,7.028619329166677,0.5691823899371069,0.5730870712401055,0.17724201083183289,51.70254403131116,0.06113708367237921,7.727274823095476,0.6488147497805092,0.4698029243483789,0.1750984638929367,std,0.05,2,0.5,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3720,0,0,0.0,2089,1631,0.5615591397849462,2555,0,0,0.0,1321,1234,0.5170254403131116
Adv-ALSTM,stocknet,56.155913978494624,0.12269525405817666,7.028619329166677,0.5691823899371069,0.5730870712401055,0.17724201083183289,51.70254403131116,0.06113708367237921,7.727274823095476,0.6488147497805092,0.4698029243483789,0.1750984638929367,std,0.05,2,0.4,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3720,0,0,0.0,2089,1631,0.5615591397849462,2555,0,0,0.0,1321,1234,0.5170254403131116
Adv-ALSTM,stocknet,56.155913978494624,0.12269525405817666,7.028619329166677,0.5691823899371069,0.5730870712401055,0.17724201083183289,51.70254403131116,0.06113708367237921,7.727274823095476,0.6488147497805092,0.4698029243483789,0.1750984638929367,std,0.05,2,0.3,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3720,0,0,0.0,2089,1631,0.5615591397849462,2555,0,0,0.0,1321,1234,0.5170254403131116
Adv-ALSTM,stocknet,56.155913978494624,0.12269525405817666,7.028619329166677,0.5691823899371069,0.5730870712401055,0.17724201083183289,51.70254403131116,0.06113708367237921,7.727274823095476,0.6488147497805092,0.4698029243483789,0.1750984638929367,std,0.05,2,0.2,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3720,0,0,0.0,2089,1631,0.5615591397849462,2555,0,0,0.0,1321,1234,0.5170254403131116
Adv-ALSTM,stocknet,56.155913978494624,0.12269525405817666,7.028619329166677,0.5691823899371069,0.5730870712401055,0.17724201083183289,51.70254403131116,0.06113708367237921,7.727274823095476,0.6488147497805092,0.4698029243483789,0.1750984638929367,std,0.05,2,0.1,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3720,0,0,0.0,2089,1631,0.5615591397849462,2555,0,0,0.0,1321,1234,0.5170254403131116
Adv-ALSTM,stocknet,56.155913978494624,0.12269525405817666,7.028619329166677,0.5691823899371069,0.5730870712401055,0.17724201083183289,51.70254403131116,0.06113708367237921,7.727274823095476,0.6488147497805092,0.4698029243483789,0.1750984638929367,std,0.05,2,0.0,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3720,0,0,0.0,2089,1631,0.5615591397849462,2555,0,0,0.0,1321,1234,0.5170254403131116
Adv-ALSTM,stocknet,62.441314553990615,0.2291045081105302,6.015137971622852,0.7205387205387206,0.6465256797583081,0.057001274079084396,53.27635327635327,0.10964520642234038,7.463881586012345,0.8203592814371258,0.5055350553505535,0.05502263084053993,var,0.05,2,1.0,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,1065,2655,1231,0.46365348399246703,1896,1824,0.5096774193548387,702,1853,906,0.48893685914732865,1280,1275,0.5009784735812133
Adv-ALSTM,stocknet,58.257713248638844,0.16259370859883826,6.688646352053129,0.6269284712482468,0.5912698412698413,0.057001274079084396,52.883116883116884,0.0923778413673799,7.534830797492691,0.7082379862700229,0.48701809598741147,0.05502263084053993,var,0.05,2,0.9,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,2755,965,481,0.49844559585492226,2086,1634,0.560752688172043,1925,630,327,0.5190476190476191,1345,1210,0.5264187866927593
Adv-ALSTM,stocknet,56.54643567168418,0.12993439558281375,6.96451305628704,0.5887902330743618,0.5735135135135135,0.057001274079084396,52.236356175625765,0.07523268629591487,7.64062035690335,0.6691176470588235,0.4751958224543081,0.05502263084053993,var,0.05,2,0.8,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3521,199,101,0.507537688442211,2092,1628,0.5623655913978495,2437,118,70,0.5932203389830508,1343,1212,0.5256360078277886
Adv-ALSTM,stocknet,56.155913978494624,0.12269525405817666,7.028619329166677,0.5691823899371069,0.5730870712401055,0.057001274079084396,51.70254403131116,0.06113708367237921,7.727274823095476,0.6488147497805092,0.4698029243483789,0.05502263084053993,var,0.05,2,0.7,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3720,0,0,0.0,2089,1631,0.5615591397849462,2555,0,0,0.0,1321,1234,0.5170254403131116
Adv-ALSTM,stocknet,56.155913978494624,0.12269525405817666,7.028619329166677,0.5691823899371069,0.5730870712401055,0.057001274079084396,51.70254403131116,0.06113708367237921,7.727274823095476,0.6488147497805092,0.4698029243483789,0.05502263084053993,var,0.05,2,0.6,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3720,0,0,0.0,2089,1631,0.5615591397849462,2555,0,0,0.0,1321,1234,0.5170254403131116
Adv-ALSTM,stocknet,56.155913978494624,0.12269525405817666,7.028619329166677,0.5691823899371069,0.5730870712401055,0.057001274079084396,51.70254403131116,0.06113708367237921,7.727274823095476,0.6488147497805092,0.4698029243483789,0.05502263084053993,var,0.05,2,0.5,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3720,0,0,0.0,2089,1631,0.5615591397849462,2555,0,0,0.0,1321,1234,0.5170254403131116
Adv-ALSTM,stocknet,56.155913978494624,0.12269525405817666,7.028619329166677,0.5691823899371069,0.5730870712401055,0.057001274079084396,51.70254403131116,0.06113708367237921,7.727274823095476,0.6488147497805092,0.4698029243483789,0.05502263084053993,var,0.05,2,0.4,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3720,0,0,0.0,2089,1631,0.5615591397849462,2555,0,0,0.0,1321,1234,0.5170254403131116
Adv-ALSTM,stocknet,56.155913978494624,0.12269525405817666,7.028619329166677,0.5691823899371069,0.5730870712401055,0.057001274079084396,51.70254403131116,0.06113708367237921,7.727274823095476,0.6488147497805092,0.4698029243483789,0.05502263084053993,var,0.05,2,0.3,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3720,0,0,0.0,2089,1631,0.5615591397849462,2555,0,0,0.0,1321,1234,0.5170254403131116
Adv-ALSTM,stocknet,56.155913978494624,0.12269525405817666,7.028619329166677,0.5691823899371069,0.5730870712401055,0.057001274079084396,51.70254403131116,0.06113708367237921,7.727274823095476,0.6488147497805092,0.4698029243483789,0.05502263084053993,var,0.05,2,0.2,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3720,0,0,0.0,2089,1631,0.5615591397849462,2555,0,0,0.0,1321,1234,0.5170254403131116
Adv-ALSTM,stocknet,56.155913978494624,0.12269525405817666,7.028619329166677,0.5691823899371069,0.5730870712401055,0.057001274079084396,51.70254403131116,0.06113708367237921,7.727274823095476,0.6488147497805092,0.4698029243483789,0.05502263084053993,var,0.05,2,0.1,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3720,0,0,0.0,2089,1631,0.5615591397849462,2555,0,0,0.0,1321,1234,0.5170254403131116
Adv-ALSTM,stocknet,56.155913978494624,0.12269525405817666,7.028619329166677,0.5691823899371069,0.5730870712401055,0.057001274079084396,51.70254403131116,0.06113708367237921,7.727274823095476,0.6488147497805092,0.4698029243483789,0.05502263084053993,var,0.05,2,0.0,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3720,0,0,0.0,2089,1631,0.5615591397849462,2555,0,0,0.0,1321,1234,0.5170254403131116
Adv-ALSTM,stocknet,62.441314553990615,0.2291045081105302,6.015137971622852,0.7205387205387206,0.6465256797583081,0.19275239921126802,53.27635327635327,0.10964520642234038,7.463881586012345,0.8203592814371258,0.5055350553505535,0.18802042576870048,entr,0.05,2,1.0,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,1065,2655,1231,0.46365348399246703,1896,1824,0.5096774193548387,702,1853,906,0.48893685914732865,1280,1275,0.5009784735812133
Adv-ALSTM,stocknet,60.11904761904761,0.1959810448028226,6.389922326196848,0.6581892166836215,0.6173664122137404,0.19275239921126802,54.797779540047586,0.11556130735008562,7.227910014110182,0.7471451876019576,0.5246277205040092,0.18802042576870048,entr,0.05,2,0.9,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,1848,1872,894,0.4775641025641026,2005,1715,0.5389784946236559,1261,1294,664,0.5131375579598145,1355,1200,0.5303326810176126
Adv-ALSTM,stocknet,59.206419973250114,0.18006656043754649,6.535979540072758,0.6462063086104007,0.6025437201907791,0.19275239921126802,53.43168697883258,0.0942285727899162,7.44686655733661,0.7262872628726287,0.5056603773584906,0.18802042576870048,entr,0.05,2,0.8,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,2243,1477,716,0.4847664184157075,2044,1676,0.5494623655913978,1559,996,508,0.5100401606425703,1341,1214,0.524853228962818
Adv-ALSTM,stocknet,58.601941747572816,0.16936534304950548,6.633137515401386,0.6339084771192798,0.5938158819395642,0.19275239921126802,53.52035203520352,0.10327676252543613,7.4325805846745245,0.7204301075268817,0.49670510708401977,0.18802042576870048,entr,0.05,2,0.7,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,2575,1145,565,0.49344978165938863,2074,1646,0.5575268817204301,1818,737,389,0.5278154681139756,1362,1193,0.5330724070450098
Adv-ALSTM,stocknet,58.350444900752905,0.1642473997174992,6.67420858789356,0.6245059288537549,0.5943573667711599,0.19275239921126802,53.178905864958104,0.09522328596549905,7.488387121891031,0.7002164502164502,0.49015151515151517,0.18802042576870048,entr,0.05,2,0.6,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,2922,798,414,0.518796992481203,2119,1601,0.5696236559139785,2029,526,284,0.5399239543726235,1363,1192,0.5334637964774951
Adv-ALSTM,stocknet,57.2125648063434,0.14247844798829537,6.8567583848151195,0.6081802015411973,0.580316742081448,0.19275239921126802,52.4288840262582,0.08043195771876945,7.609192750855668,0.6796875,0.47835051546391755,0.18802042576870048,entr,0.05,2,0.5,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3279,441,228,0.5170068027210885,2104,1616,0.5655913978494623,2285,270,147,0.5444444444444444,1345,1210,0.5264187866927593
Adv-ALSTM,stocknet,56.59046006209427,0.13086692614826895,6.9575624653353065,0.5879757308328737,0.5740441572428648,0.19275239921126802,52.14023644516919,0.07369915065410533,7.655918091742113,0.6691042047531993,0.4740932642487047,0.18802042576870048,entr,0.05,2,0.4,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3543,177,93,0.5254237288135594,2098,1622,0.5639784946236559,2453,102,60,0.5882352941176471,1339,1216,0.5240704500978474
Adv-ALSTM,stocknet,56.155913978494624,0.12269525405817666,7.028619329166677,0.5691823899371069,0.5730870712401055,0.19275239921126802,51.70254403131116,0.06113708367237921,7.727274823095476,0.6488147497805092,0.4698029243483789,0.18802042576870048,entr,0.05,2,0.3,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3720,0,0,0.0,2089,1631,0.5615591397849462,2555,0,0,0.0,1321,1234,0.5170254403131116
Adv-ALSTM,stocknet,56.155913978494624,0.12269525405817666,7.028619329166677,0.5691823899371069,0.5730870712401055,0.19275239921126802,51.70254403131116,0.06113708367237921,7.727274823095476,0.6488147497805092,0.4698029243483789,0.18802042576870048,entr,0.05,2,0.2,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3720,0,0,0.0,2089,1631,0.5615591397849462,2555,0,0,0.0,1321,1234,0.5170254403131116
Adv-ALSTM,stocknet,56.155913978494624,0.12269525405817666,7.028619329166677,0.5691823899371069,0.5730870712401055,0.19275239921126802,51.70254403131116,0.06113708367237921,7.727274823095476,0.6488147497805092,0.4698029243483789,0.18802042576870048,entr,0.05,2,0.1,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3720,0,0,0.0,2089,1631,0.5615591397849462,2555,0,0,0.0,1321,1234,0.5170254403131116
Adv-ALSTM,stocknet,56.155913978494624,0.12269525405817666,7.028619329166677,0.5691823899371069,0.5730870712401055,0.19275239921126802,51.70254403131116,0.06113708367237921,7.727274823095476,0.6488147497805092,0.4698029243483789,0.18802042576870048,entr,0.05,2,0.0,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/2,3720,0,0,0.0,2089,1631,0.5615591397849462,2555,0,0,0.0,1321,1234,0.5170254403131116
Adv-ALSTM,stocknet,62.75659824046921,0.2575191445153854,5.9784512722597185,0.5267857142857143,0.6507352941176471,0.21370801329612732,61.49425287356321,0.2291803364353228,6.1717222479111475,0.6329588014981273,0.6213235294117647,0.20024514198303223,std,0.05,3,1.0,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,682,3038,1449,0.4769585253456221,1877,1843,0.5045698924731182,522,2033,994,0.4889326119035908,1315,1240,0.5146771037181996
Adv-ALSTM,stocknet,59.786184210526315,0.19714237673443336,6.45756994491738,0.45791245791245794,0.6195899772209568,0.21370801329612732,58.34230355220667,0.1661197693884342,6.679436499643899,0.5570175438596491,0.5785876993166287,0.20024514198303223,std,0.05,3,0.9,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,1216,2504,1214,0.48482428115015974,1941,1779,0.521774193548387,929,1626,808,0.4969249692496925,1350,1205,0.5283757338551859
Adv-ALSTM,stocknet,58.26542491268918,0.1677468068167852,6.701351898027391,0.4474616292798111,0.6035031847133758,0.21370801329612732,54.739336492891,0.09114330134171295,7.2590710658221145,0.48688524590163934,0.533213644524237,0.20024514198303223,std,0.05,3,0.8,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,1718,2002,986,0.4925074925074925,1987,1733,0.5341397849462366,1266,1289,622,0.48254460822342904,1315,1240,0.5146771037181996
Adv-ALSTM,stocknet,57.49690210656754,0.1558358805691978,6.824344219032872,0.45230263157894735,0.6024096385542169,0.21370801329612732,54.871794871794876,0.088890864333879,7.237263403115456,0.4773561811505508,0.5165562913907285,0.20024514198303223,std,0.05,3,0.7,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,2421,1299,674,0.5188606620477291,2066,1654,0.5553763440860215,1755,800,403,0.50375,1366,1189,0.5346379647749511
Adv-ALSTM,stocknet,55.57319784058431,0.11999062037144335,7.132799180888804,0.44258224705152077,0.5873146622734761,0.21370801329612732,54.058956916099774,0.06844865981151184,7.367686895340215,0.4568023833167825,0.49676025917926564,0.20024514198303223,std,0.05,3,0.6,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,3149,571,304,0.532399299474606,2054,1666,0.5521505376344086,2205,350,182,0.52,1374,1181,0.5377690802348336
Adv-ALSTM,stocknet,54.22043010752689,0.09398277093327861,7.350785019096516,0.41823899371069184,0.573687994248742,0.21370801329612732,53.22896281800391,0.04772365336750777,7.4999509830064355,0.4442493415276558,0.4737827715355805,0.20024514198303223,std,0.05,3,0.5,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,3720,0,0,0.0,2017,1703,0.5422043010752688,2555,0,0,0.0,1360,1195,0.5322896281800391
Adv-ALSTM,stocknet,54.22043010752689,0.09398277093327861,7.350785019096516,0.41823899371069184,0.573687994248742,0.21370801329612732,53.22896281800391,0.04772365336750777,7.4999509830064355,0.4442493415276558,0.4737827715355805,0.20024514198303223,std,0.05,3,0.4,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,3720,0,0,0.0,2017,1703,0.5422043010752688,2555,0,0,0.0,1360,1195,0.5322896281800391
Adv-ALSTM,stocknet,54.22043010752689,0.09398277093327861,7.350785019096516,0.41823899371069184,0.573687994248742,0.21370801329612732,53.22896281800391,0.04772365336750777,7.4999509830064355,0.4442493415276558,0.4737827715355805,0.20024514198303223,std,0.05,3,0.3,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,3720,0,0,0.0,2017,1703,0.5422043010752688,2555,0,0,0.0,1360,1195,0.5322896281800391
Adv-ALSTM,stocknet,54.22043010752689,0.09398277093327861,7.350785019096516,0.41823899371069184,0.573687994248742,0.21370801329612732,53.22896281800391,0.04772365336750777,7.4999509830064355,0.4442493415276558,0.4737827715355805,0.20024514198303223,std,0.05,3,0.2,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,3720,0,0,0.0,2017,1703,0.5422043010752688,2555,0,0,0.0,1360,1195,0.5322896281800391
Adv-ALSTM,stocknet,54.22043010752689,0.09398277093327861,7.350785019096516,0.41823899371069184,0.573687994248742,0.21370801329612732,53.22896281800391,0.04772365336750777,7.4999509830064355,0.4442493415276558,0.4737827715355805,0.20024514198303223,std,0.05,3,0.1,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,3720,0,0,0.0,2017,1703,0.5422043010752688,2555,0,0,0.0,1360,1195,0.5322896281800391
Adv-ALSTM,stocknet,54.22043010752689,0.09398277093327861,7.350785019096516,0.41823899371069184,0.573687994248742,0.21370801329612732,53.22896281800391,0.04772365336750777,7.4999509830064355,0.4442493415276558,0.4737827715355805,0.20024514198303223,std,0.05,3,0.0,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,3720,0,0,0.0,2017,1703,0.5422043010752688,2555,0,0,0.0,1360,1195,0.5322896281800391
Adv-ALSTM,stocknet,62.75659824046921,0.2575191445153854,5.9784512722597185,0.5267857142857143,0.6507352941176471,0.0703379288315773,61.49425287356321,0.2291803364353228,6.1717222479111475,0.6329588014981273,0.6213235294117647,0.06429145485162735,var,0.05,3,1.0,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,682,3038,1449,0.4769585253456221,1877,1843,0.5045698924731182,522,2033,994,0.4889326119035908,1315,1240,0.5146771037181996
Adv-ALSTM,stocknet,57.33544805709754,0.15393631692437684,6.850447222413201,0.4513343799058085,0.6039915966386554,0.0703379288315773,54.72008781558727,0.08545591828972028,7.261998686714578,0.4711425206124853,0.5154639175257731,0.06429145485162735,var,0.05,3,0.9,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,2522,1198,627,0.5233722871452421,2073,1647,0.557258064516129,1822,733,370,0.504774897680764,1367,1188,0.5350293542074364
Adv-ALSTM,stocknet,54.86191024165707,0.10635496616363124,7.2470420645282045,0.43529411764705883,0.5807174887892377,0.0703379288315773,53.44046147507211,0.05318578168174736,7.465922605220218,0.45027624309392267,0.47847358121330724,0.06429145485162735,var,0.05,3,0.8,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,3476,244,134,0.5491803278688525,2041,1679,0.5486559139784947,2427,128,65,0.5078125,1362,1193,0.5330724070450098
Adv-ALSTM,stocknet,54.22043010752689,0.09398277093327861,7.350785019096516,0.41823899371069184,0.573687994248742,0.0703379288315773,53.22896281800391,0.04772365336750777,7.4999509830064355,0.4442493415276558,0.4737827715355805,0.06429145485162735,var,0.05,3,0.7,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,3720,0,0,0.0,2017,1703,0.5422043010752688,2555,0,0,0.0,1360,1195,0.5322896281800391
Adv-ALSTM,stocknet,54.22043010752689,0.09398277093327861,7.350785019096516,0.41823899371069184,0.573687994248742,0.0703379288315773,53.22896281800391,0.04772365336750777,7.4999509830064355,0.4442493415276558,0.4737827715355805,0.06429145485162735,var,0.05,3,0.6,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,3720,0,0,0.0,2017,1703,0.5422043010752688,2555,0,0,0.0,1360,1195,0.5322896281800391
Adv-ALSTM,stocknet,54.22043010752689,0.09398277093327861,7.350785019096516,0.41823899371069184,0.573687994248742,0.0703379288315773,53.22896281800391,0.04772365336750777,7.4999509830064355,0.4442493415276558,0.4737827715355805,0.06429145485162735,var,0.05,3,0.5,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,3720,0,0,0.0,2017,1703,0.5422043010752688,2555,0,0,0.0,1360,1195,0.5322896281800391
Adv-ALSTM,stocknet,54.22043010752689,0.09398277093327861,7.350785019096516,0.41823899371069184,0.573687994248742,0.0703379288315773,53.22896281800391,0.04772365336750777,7.4999509830064355,0.4442493415276558,0.4737827715355805,0.06429145485162735,var,0.05,3,0.4,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,3720,0,0,0.0,2017,1703,0.5422043010752688,2555,0,0,0.0,1360,1195,0.5322896281800391
Adv-ALSTM,stocknet,54.22043010752689,0.09398277093327861,7.350785019096516,0.41823899371069184,0.573687994248742,0.0703379288315773,53.22896281800391,0.04772365336750777,7.4999509830064355,0.4442493415276558,0.4737827715355805,0.06429145485162735,var,0.05,3,0.3,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,3720,0,0,0.0,2017,1703,0.5422043010752688,2555,0,0,0.0,1360,1195,0.5322896281800391
Adv-ALSTM,stocknet,54.22043010752689,0.09398277093327861,7.350785019096516,0.41823899371069184,0.573687994248742,0.0703379288315773,53.22896281800391,0.04772365336750777,7.4999509830064355,0.4442493415276558,0.4737827715355805,0.06429145485162735,var,0.05,3,0.2,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,3720,0,0,0.0,2017,1703,0.5422043010752688,2555,0,0,0.0,1360,1195,0.5322896281800391
Adv-ALSTM,stocknet,54.22043010752689,0.09398277093327861,7.350785019096516,0.41823899371069184,0.573687994248742,0.0703379288315773,53.22896281800391,0.04772365336750777,7.4999509830064355,0.4442493415276558,0.4737827715355805,0.06429145485162735,var,0.05,3,0.1,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.05/3,3720,0,0,0.0,2017,1703,0.5422043010752688,2555,0,0,0.0,1360,1195,0.5322896281800391
