method,dataset,dropout,run,prob,prob measure,ticker filename,total return,avg return,total log return,avg log return,profit per trade,sharpe ratio,best benchmark log return,best benchmark profit per trade,best benchmark return,best benchmark sharpe ratio,total trading days skipped,total trading days profitable,total trading days,total trading days averted loss by skipping,std log return before trading,log return beats benchmark,sharpe ratio beats benchmark
Adv-ALSTM,stocknet,0.75,3,0.0,var,MA.csv,11.381216000000009,0.28453040000000024,0.11851522882190627,0.0029628807205476565,0.28453040000000024,0.19501226071659594,0.16902937569298998,-23.912559999999967,16.08744000000003,0.2811784434983167,0,22,40,0,1.4797751603250828,False,False
Adv-ALSTM,stocknet,0.75,3,0.0,var,AMGN.csv,70.59014999999997,1.5019180851063823,0.47519575286898097,0.010110547933382574,1.5019180851063823,0.5609010611870764,0.3532944495026053,4.8912660000000585,51.891266000000066,0.3848698439135576,0,26,47,0,3.0425052020601773,True,True
Adv-ALSTM,stocknet,0.75,3,0.0,var,MSFT.csv,-1.9968890000000172,-0.04992222500000043,-0.0453407224437902,-0.001133518061094755,-0.04992222500000043,-0.046675343424044786,-0.09934554556526333,-44.64610700000001,-4.646107000000008,-0.10913771011879436,0,23,40,0,1.0423668039311622,True,True
Adv-ALSTM,stocknet,0.75,3,0.0,var,SLB.csv,0.315250000000006,0.006567708333333459,0.008667224972555176,0.00018056718692823284,0.006567708333333459,0.004698812237305695,0.03747257468042429,-45.44948800000002,2.5505119999999835,0.038043125783561324,0,21,48,0,1.3975483964230129,False,False
Adv-ALSTM,stocknet,0.75,3,0.0,var,SO.csv,3.0782120000000077,0.0855058888888891,0.07386514567060246,0.002051809601961179,0.0855058888888891,0.14668777710902764,0.1816172031972788,-28.45132199999999,7.5486780000000095,0.3815107329416521,0,21,36,0,0.5861778359434446,False,False
Adv-ALSTM,stocknet,0.75,3,0.0,var,TM.csv,11.94919000000003,0.27157250000000066,0.10271248620387263,0.002334374686451651,0.27157250000000066,0.17360062339356735,0.11368601547229686,-30.56199400000001,13.438005999999987,0.19603226445495692,0,24,44,0,1.5794239271259691,False,False
Adv-ALSTM,stocknet,0.75,3,0.0,var,JPM.csv,10.408975000000005,0.27392039473684227,0.16503841188412643,0.004343116102213854,0.27392039473684227,0.24865337141477645,0.1122774100168112,-30.66065699999998,7.339343000000022,0.17259112668233165,0,19,38,0,1.1264809814306012,True,True
Adv-ALSTM,stocknet,0.75,3,0.0,var,BP.csv,9.884434999999986,0.2196541111111108,0.328922730238397,0.007309394005297711,0.2196541111111108,0.3473519075821454,0.19347129724829848,-39.34562699999999,5.654373000000002,0.1909347281703692,0,19,45,0,0.6700936875778978,True,True
Adv-ALSTM,stocknet,0.75,3,0.0,var,AMZN.csv,95.61993000000035,1.9920818750000073,0.16479000946266315,0.0034331251971388157,1.9920818750000073,0.16301702621606481,0.12666372191624256,24.33990200000023,72.33990200000022,0.12261868512160168,0,30,48,0,11.823798027071224,True,True
Adv-ALSTM,stocknet,0.75,3,0.0,var,PG.csv,-5.5501089999999635,-0.15857454285714181,-0.08004928158758663,-0.002287122331073904,-0.15857454285714181,-0.16884340116750782,-0.04539380610295224,-38.034178999999966,-3.034178999999966,-0.09136947737113213,0,21,35,0,0.9314041389474046,False,False
Adv-ALSTM,stocknet,0.75,3,0.0,var,ABB.csv,4.551690999999998,0.1083735952380952,0.26505435873277994,0.006310818065066189,0.1083735952380952,0.5103088310658078,0.2424670932299139,-37.838451000000006,4.161548999999994,0.4566807131560662,0,20,42,0,0.23873885243947357,True,True
Adv-ALSTM,stocknet,0.75,3,0.0,var,NVS.csv,-3.724029999999942,-0.0792346808510626,-0.04525147774117465,-0.0009627973987483968,-0.0792346808510626,-0.07780260574415143,-0.02985923180610285,-49.40528999999995,-2.405289999999951,-0.05016110168377338,0,19,47,0,1.0148470798227354,False,False
Adv-ALSTM,stocknet,0.75,3,0.0,var,HRG.csv,2.8100000000000023,0.05978723404255324,0.21751723152701527,0.004628026202702452,0.05978723404255324,0.2884729734141837,0.13513396550728698,-45.290000000000006,1.7099999999999973,0.17102895839785962,0,25,47,0,0.21309055720260728,True,True
Adv-ALSTM,stocknet,0.75,3,0.0,var,CELG.csv,54.450016999999946,1.0676473921568617,0.47447818521977747,0.009303493827838774,1.0676473921568617,0.34193038696738526,0.308235505894547,-16.109997000000018,34.89000299999998,0.2117824225837117,0,26,51,0,3.296199299801852,True,True
Adv-ALSTM,stocknet,0.75,3,0.0,var,UTX.csv,14.759138000000021,0.37843943589743645,0.16506978611896303,0.004232558618434949,0.37843943589743645,0.2854550048013303,0.16699855625056026,-23.933673999999954,15.066326000000045,0.29191013642073194,0,22,39,0,1.3603119536338975,False,False
Adv-ALSTM,stocknet,0.75,3,0.0,var,PM.csv,6.084047000000041,0.1644337027027038,0.0771786388614878,0.0020859091584185894,0.1644337027027038,0.1470306486456417,0.059833932593945635,-32.38069099999996,4.6193090000000305,0.11111135197377514,0,22,37,0,1.103928568505851,True,True
Adv-ALSTM,stocknet,0.75,3,0.0,var,PEP.csv,2.3943589999999944,0.06841025714285698,0.02577195475960356,0.0007363415645601017,0.06841025714285698,0.05769400231443136,0.033486757439179615,-31.90011700000001,3.0998829999999917,0.07478084645008945,0,19,35,0,1.166124179665225,False,False
Adv-ALSTM,stocknet,0.75,3,0.0,var,UL.csv,4.879010999999998,0.13186516216216213,0.12239433017526097,0.0033079548696016477,0.13186516216216213,0.21946757410718812,0.10565373836756403,-32.799473000000006,4.200526999999987,0.18774922921662476,0,20,37,0,0.6113634721339817,True,True
Adv-ALSTM,stocknet,0.75,3,0.0,var,NGG.csv,2.550934000000069,0.08503113333333563,0.03625075815070305,0.0012083586050234349,0.08503113333333563,0.07556625836214173,0.04299294457935148,-26.98135199999999,3.018648000000013,0.08952725632157284,0,14,30,0,1.1283675759937721,False,False
Adv-ALSTM,stocknet,0.75,3,0.0,var,HON.csv,17.054272999999895,0.4372890512820486,0.17777928277665014,0.0045584431481192345,0.4372890512820486,0.2714635202335757,0.2246347928818961,-17.165333000000075,21.834666999999925,0.3562742680604961,0,20,39,0,1.6564640432383413,False,False
Adv-ALSTM,stocknet,0.75,3,0.0,var,BHP.csv,8.02401500000001,0.1360002542372883,0.25604417004667024,0.004339731695706275,0.1360002542372883,0.19119902210946396,-0.08281587728577884,-60.332533,-1.3325329999999944,-0.03119307020180435,0,28,59,0,0.7181658098592543,True,True
Adv-ALSTM,stocknet,0.75,3,0.0,var,TSM.csv,4.704378999999992,0.11200902380952363,0.21997020144682752,0.005237385748733989,0.11200902380952363,0.34433024240630916,0.2756900891498596,-36.19418900000001,5.805810999999987,0.4391256889383662,0,21,42,0,0.34176589285061393,False,False
Adv-ALSTM,stocknet,0.75,3,0.0,var,PTR.csv,32.32624499999997,0.5877499090909086,0.45356449601500054,0.008246627200272737,0.5877499090909086,0.36618283906016175,0.29255833479735466,-34.155747000000005,20.844252999999995,0.22722684503577015,0,27,55,0,1.7094981637036986,True,True
Adv-ALSTM,stocknet,0.75,3,0.0,var,C.csv,10.602459999999994,0.23561022222222208,0.20375816620214698,0.0045279592489365994,0.23561022222222208,0.248233189628188,0.11029128065311604,-39.063686,5.936313999999997,0.13607330523097524,0,20,45,0,0.9772792441064255,True,True
Adv-ALSTM,stocknet,0.75,3,0.0,var,GOOG.csv,203.13025000000016,4.6165965909090945,0.29464316186698075,0.006696435496976835,4.6165965909090945,0.37745439171305706,0.19373161348915705,83.33020000000009,127.33020000000009,0.2267810126968089,0,25,44,0,12.644998208412606,True,True
Adv-ALSTM,stocknet,0.75,3,0.0,var,BABA.csv,20.41001000000002,0.4082002000000004,0.2828233499594835,0.00565646699918967,0.4082002000000004,0.20810116123673733,0.21662779430129103,-35.01,14.990000000000002,0.15130649851185451,0,29,50,0,1.9498624937460667,True,True
Adv-ALSTM,stocknet,0.75,3,0.0,var,PPL.csv,4.551989999999996,0.09895630434782601,0.146421350743293,0.0031830728422455,0.09895630434782601,0.21444864949370848,0.2193830486690249,-39.11883399999999,6.881166000000008,0.3344386269929308,0,25,46,0,0.47097747844000176,False,False
Adv-ALSTM,stocknet,0.75,3,0.0,var,CMCSA.csv,1.2487099999999955,0.03201820512820502,0.041009190148140064,0.0010515176961061554,0.03201820512820502,0.07122137165982013,0.10560667944621573,-35.87737800000001,3.1226219999999927,0.18058831285947485,0,19,39,0,0.4506953356760448,False,False
Adv-ALSTM,stocknet,0.75,3,0.0,var,HSBC.csv,4.815740999999981,0.11466049999999955,0.13917860650496425,0.003313776345356292,0.11466049999999955,0.23192936764649075,0.1282639491480705,-37.52070700000001,4.479292999999991,0.21492876361903368,0,20,42,0,0.5075291431961689,True,True
Adv-ALSTM,stocknet,0.75,3,0.0,var,ORCL.csv,5.84180400000001,0.1298178666666669,0.1563159942246618,0.00347368876054804,0.1298178666666669,0.20696101090365282,0.1768007910530678,-38.39924600000001,6.600753999999995,0.2352791236266503,0,25,45,0,0.6403946193269465,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,BSAC.csv,3.702014,0.08814319047619049,0.21898090611240673,0.005213831097914446,0.14808056,0.34734647507018734,0.18511181254291426,-38.89684200000001,3.103157999999997,0.23727027721080626,17,14,25,9,0.31983895247917066,True,True
Adv-ALSTM,stocknet,0.75,3,1.0,entr,KO.csv,0.035967999999989786,0.0009465263157892048,-0.00044903999068197746,-1.1816841860052039e-05,0.0019982222222216547,0.002453943983593937,-0.03309057474970421,-39.325077000000014,-1.3250770000000145,-0.06846899564962179,20,11,18,12,0.5010593910406697,True,True
Adv-ALSTM,stocknet,0.75,3,1.0,entr,UNH.csv,13.598792000000017,0.2956259130434786,0.11805830241238201,0.002566484835051783,0.6181269090909098,0.17212564353068402,0.2357028470805197,-19.181622000000004,26.818378,0.2666056659810314,24,12,22,9,2.264623419854303,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,CVX.csv,18.839737,0.33052170175438594,0.22429583369206982,0.003935014626176663,0.8563516818181818,0.3772885318380143,0.17951025434178952,-41.56918500000003,15.430814999999967,0.15527027587287878,35,11,22,17,1.7505613880663193,True,True
Adv-ALSTM,stocknet,0.75,3,1.0,entr,MDT.csv,9.287392000000025,0.2510105945945953,0.13385205670274242,0.0036176231541281733,0.40379965217391417,0.29037959080960823,0.15708011051015044,-26.084015000000008,10.915984999999992,0.2799734459264706,14,15,23,8,1.057980709723207,False,True
Adv-ALSTM,stocknet,0.75,3,1.0,entr,SPLP.csv,-0.1089299999999902,-0.003025833333333061,-0.004376668193292103,-0.0001215741164803362,-0.00544649999999951,-0.013415415168927228,0.027463257959489718,-35.60384399999999,0.396156000000012,0.0389049448937079,16,6,20,8,0.28299268104879904,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,AEP.csv,5.697915000000009,0.14610038461538485,0.10880206717835172,0.002789796594316711,0.3798610000000006,0.3590649318073971,0.3392564208466277,-21.122427000000012,17.877572999999988,0.6468085340313408,24,7,15,6,0.8466296588636444,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,UN.csv,1.0832280000000125,0.02708070000000031,0.025179548327460395,0.0006294887081865099,0.0433291200000005,0.04972611022441156,0.07705263148708577,-36.92162599999999,3.0783740000000113,0.12085597707777225,15,12,25,5,0.6384481311191508,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,AGFS.csv,3.0500000000000016,0.06100000000000003,0.533283726142959,0.010665674522859181,0.09242424242424248,0.18640690551262565,0.4171439613154099,-47.52,2.4799999999999995,0.13879794470236165,17,15,33,8,0.3598017594765886,True,True
Adv-ALSTM,stocknet,0.75,3,1.0,entr,VZ.csv,1.918190999999986,0.04460909302325549,0.04632184986517226,0.0010772523224458666,0.0959095499999993,0.11466418580116199,0.05539296122211786,-40.740151000000026,2.2598489999999742,0.10418915776593876,23,11,20,13,0.5041337978353191,False,True
Adv-ALSTM,stocknet,0.75,3,1.0,entr,ABBV.csv,16.822677999999982,0.3058668727272724,0.3223593415900191,0.005861078938000347,0.4546669729729725,0.2731234500710601,0.12516226001993105,-48.34132000000001,6.658679999999991,0.08228188531529733,18,26,37,11,1.4736705766443152,True,True
Adv-ALSTM,stocknet,0.75,3,1.0,entr,GE.csv,-1.69455799999999,-0.0457988648648646,-0.06354843363766402,-0.001717525233450379,-0.07702536363636318,-0.15271110962947146,-0.1728739136266792,-41.56875099999999,-4.568750999999993,-0.29761386523614863,15,13,22,8,0.4062072953293716,True,True
Adv-ALSTM,stocknet,0.75,3,1.0,entr,T.csv,1.8802059999999976,0.05372017142857136,0.06098346695258856,0.0017423847700739588,0.09895821052631566,0.21890634078594692,0.12038954182389848,-31.302775000000004,3.697224999999996,0.2906881780410168,16,8,19,6,0.37679580737149193,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,CAT.csv,16.096766999999993,0.32193533999999985,0.24939872176485686,0.004987974435297137,0.766512714285714,0.3513921103654468,0.3518407031317619,-26.886006999999985,23.113993000000008,0.3874113956206309,29,9,21,15,1.2793168516623035,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,UPS.csv,6.562301999999988,0.17269215789473655,0.06695431005981858,0.0017619555278899628,0.32811509999999944,0.1995927418398347,0.16338118808382104,-22.145958000000054,15.85404199999995,0.3626015364620771,18,7,20,12,1.2240790072073406,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,WMT.csv,10.787574999999997,0.2766044871794871,0.18541676980089808,0.004754276148740976,0.44948229166666653,0.24049335547996212,0.14117209831399696,-30.735988999999986,8.264011000000018,0.1677819079608296,15,11,24,7,1.2791800550887416,True,True
Adv-ALSTM,stocknet,0.75,3,1.0,entr,DHR.csv,3.6372539999999987,0.11366418749999996,0.05164462612351995,0.0016138945663599984,0.2424835999999999,0.13108549176123332,0.06948772081102585,-27.20522299999999,4.7947770000000105,0.13435818216333967,17,7,15,8,1.112373860444824,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,MO.csv,-2.3593199999999896,-0.06049538461538435,-0.04092470647757962,-0.0010493514481430672,-0.09074307692307652,-0.09743369579183887,0.0048010676925392464,-38.74153099999999,0.2584690000000123,0.00803450010324846,13,15,26,7,0.8177412831081043,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,BRK-A.csv,17370.0,434.25,0.08605201372897384,0.0021513003432243457,789.5454545454545,0.19305232592169172,0.11774081740399005,23327.0,23367.0,0.2025097500861752,18,12,22,9,2943.7690116975496,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,RDS-B.csv,8.887571000000023,0.17426609803921614,0.19804857568922074,0.0038833054056709947,0.29625236666666743,0.20388275443843684,0.04098233390222975,-49.255273,1.7447270000000046,0.03413199753574952,21,16,30,14,1.002878080305762,True,True
Adv-ALSTM,stocknet,0.75,3,1.0,entr,GD.csv,14.06089799999998,0.3269976279069763,0.10403138292590189,0.0024193344866488813,0.5207739999999993,0.19983994490447793,0.05659224300727229,-35.410443999999984,7.589556000000017,0.09483598867081204,16,14,27,11,1.8696661568782702,True,True
Adv-ALSTM,stocknet,0.75,3,1.0,entr,FB.csv,-4.070007999999987,-0.0798040784313723,-0.03394282953004998,-0.0006655456770598034,-0.15653876923076873,-0.05573271787930626,-0.17653671222927814,-69.71000200000003,-18.71000200000003,-0.2064949546953771,25,14,26,14,1.7902695830082915,True,True
Adv-ALSTM,stocknet,0.75,3,1.0,entr,REX.csv,9.359991999999998,0.17333318518518515,0.16085530093813813,0.0029788018692247804,0.35999969230769224,0.17999102574160816,0.2116155837007402,-42.59001599999999,11.409984000000007,0.11581859895205375,28,12,26,12,1.8358507592030664,False,True
Adv-ALSTM,stocknet,0.75,3,1.0,entr,SNY.csv,7.154576000000006,0.16638548837209316,0.17262700522393032,0.004014581516835589,0.2861830400000002,0.2995298258206693,0.3745482211015043,-26.711721,16.288279000000006,0.4450346715253502,18,8,25,5,0.9283944294946052,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,BBL.csv,3.180801999999993,0.05680003571428559,0.0748958150738026,0.0013374252691750463,0.08835561111111091,0.09488656388837292,-0.07487465600637988,-56.085709,-0.08570899999999426,-0.001978213396241379,20,20,36,7,0.7619321811028682,True,True
Adv-ALSTM,stocknet,0.75,3,1.0,entr,BAC.csv,-0.020624999999999005,-0.00044836956521736966,-0.0030925511308818494,-6.722937241047499e-05,-0.0010855263157894214,-0.0024208733105617287,0.013599279674796438,-45.76842600000001,0.23157399999999664,0.015439389896578297,27,7,19,7,0.3246978814655559,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,PCG.csv,7.462925000000006,0.18657312500000015,0.14823681025671656,0.003705920256417914,0.5330660714285719,0.4167921125441752,0.2127665345262779,-29.310091999999987,10.689908000000015,0.3742778924446936,26,5,14,14,0.7635540416215849,False,True
Adv-ALSTM,stocknet,0.75,3,1.0,entr,XOM.csv,3.230394000000018,0.07022595652173953,0.04260151378464506,0.0009261198648835882,0.14683609090909175,0.08060658199823419,0.09729438124584637,-38.86776399999995,7.132236000000049,0.10924229390749106,24,9,22,11,1.4258252120256125,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,TOT.csv,4.996375000000022,0.11619476744186097,0.11262838638669892,0.0026192647996906727,0.23792261904762008,0.20223726495037542,0.20160913451950568,-34.121976999999994,8.878023000000006,0.25680291483276224,22,9,21,6,0.8300251285080699,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,MCD.csv,-4.871597999999992,-0.16238659999999971,-0.050483053758719906,-0.001682768458623997,-0.25639989473684166,-0.16951185967880505,-0.0955426574330723,-39.468605,-9.468604999999997,-0.17102630383243056,11,12,19,6,1.7684978547527204,True,True
Adv-ALSTM,stocknet,0.75,3,1.0,entr,INTC.csv,2.136077000000004,0.04967620930232567,0.06639567316484585,0.0015440854224382755,0.11867094444444465,0.15214497013871384,0.17573517757603713,-37.565866000000014,5.434133999999983,0.2559604237694756,25,8,18,12,0.49547741950557084,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,JNJ.csv,5.0808239999999785,0.14943599999999937,0.051866431534828575,0.0015254832804361346,0.19541630769230686,0.13738583945436844,0.033453613537656315,-30.616677999999997,3.3833220000000064,0.08178822836858812,8,15,26,4,1.1853386173749805,True,True
Adv-ALSTM,stocknet,0.75,3,1.0,entr,BA.csv,-1.6270679999999942,-0.037838790697674284,-0.009524992600990503,-0.00022151145583698846,-0.06026177777777756,-0.018649657061757006,-0.0791751554597647,-53.673446999999896,-10.673446999999896,-0.10965669913043112,16,18,27,4,2.2526937993707556,True,True
Adv-ALSTM,stocknet,0.75,3,1.0,entr,DIS.csv,-1.616411000000042,-0.03848597619047719,-0.020806531982945544,-0.0004953936186415606,-0.05388036666666807,-0.02453258702344178,-0.01422727884555019,-42.84201400000003,-0.8420140000000202,-0.011429991185491987,12,15,30,5,1.7540791175364845,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,IEP.csv,6.246715000000002,0.12012913461538464,0.09563903662743067,0.0018392122428352053,0.18929439393939398,0.11555696125050363,0.21446029105228148,-38.886661,13.113339000000005,0.19943212554883386,19,15,33,8,1.2877224226419388,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,AAPL.csv,5.436245999999969,0.11817926086956454,0.04768464302901311,0.0010366226745437634,0.2090863846153834,0.07426410571952695,0.11919379101631085,-31.90510900000004,14.094890999999961,0.15288199978456327,20,13,26,11,2.0266982319102658,False,False
Adv-ALSTM,stocknet,0.75,3,1.0,entr,D.csv,0.7746340000000131,0.023473757575757974,0.013699753352080525,0.00041514404097213714,0.04556670588235372,0.03921699768217852,0.11696072454537253,-25.782572999999967,7.217427000000035,0.249108349055028,16,8,17,6,0.9005096453271558,False,False
